word1,type,len,pos1,stemmed1,priorpolarity
farcically,strongsubj,1,anypos,n,negative
farsighted,weaksubj,1,adj,n,positive
fascinate,strongsubj,1,verb,y,positive
fascinating,strongsubj,1,anypos,n,positive
fascinatingly,strongsubj,1,anypos,n,positive
fascination,strongsubj,1,anypos,n,positive
fascism,strongsubj,1,adj,n,negative
fascism,strongsubj,1,noun,n,negative
fascist,strongsubj,1,anypos,n,negative
fashionable,strongsubj,1,adj,n,positive
fashionably,strongsubj,1,adverb,n,positive
fast,weaksubj,1,adj,n,neutral
fast,weaksubj,1,growing,adj,n positive
fast,weaksubj,1,paced,adj,n positive
fastest,weaksubj,1,growing,adj,n positive
fastidious,strongsubj,1,adj,n,negative
fastidiously,strongsubj,1,adverb,n,negative
fastuous,strongsubj,1,adj,n,negative
fat,weaksubj,1,adj,n,negative
fatal,weaksubj,1,adj,n,negative
fatalistic,strongsubj,1,adj,n,negative
fatalistically,strongsubj,1,adverb,n,negative
fatally,weaksubj,1,adverb,n,negative
fateful,strongsubj,1,adj,n,negative
fatefully,strongsubj,1,adverb,n,negative
fathom,weaksubj,1,verb,y,positive
fathomless,strongsubj,1,adj,n,negative
fatigue,weaksubj,1,noun,n,negative
fatty,weaksubj,1,adj,n,negative
fatuity,strongsubj,1,noun,n,negative
fatuous,strongsubj,1,adj,n,negative
fatuously,strongsubj,1,adverb,n,negative
fault,strongsubj,1,verb,y,negative
faulty,weaksubj,1,adj,n,negative
favor,weaksubj,1,adj,n,positive
favor,weaksubj,1,noun,n,positive
favor,strongsubj,1,verb,y,positive
favorable,strongsubj,1,adj,n,positive
favorable,strongsubj,1,anypos,y,positive
favored,weaksubj,1,adj,n,positive
favorite,strongsubj,1,adj,n,positive
fawn,strongsubj,1,verb,y,both
fawningly,strongsubj,1,adverb,n,negative
favour,strongsubj,1,noun,n,positive
faze,weaksubj,1,verb,y,negative
fear,strongsubj,1,noun,n,negative
fear,strongsubj,1,verb,y,negative
fearful,strongsubj,1,adj,n,negative
fearfully,strongsubj,1,anypos,n,negative
fearless,strongsubj,1,adj,n,positive
fearlessly,strongsubj,1,adverb,n,positive
fears,strongsubj,1,adj,n,negative
fears,strongsubj,1,noun,n,negative
fearsome,strongsubj,1,adj,n,negative
feasible,weaksubj,1,adj,n,positive
feasibly,weaksubj,1,adverb,n,positive
feat,weaksubj,1,noun,n,positive
featly,strongsubj,1,anypos,n,positive
feckless,strongsubj,1,adj,n,negative
feeble,weaksubj,1,adj,n,negative
feeblely,weaksubj,1,adj,n,negative
feebleminded,strongsubj,1,adj,n,negative
feel,strongsubj,1,anypos,n,neutral
feels,strongsubj,1,anypos,n,neutral
felt,strongsubj,1,verb,n,neutral
feeling,strongsubj,1,adj,n,neutral
feeling,strongsubj,1,noun,n,neutral
feeling,strongsubj,1,verb,n,neutral
feelings,strongsubj,1,adj,n,neutral
feelings,strongsubj,1,noun,n,neutral
feign,weaksubj,1,verb,y,negative
feint,weaksubj,1,noun,n,negative
feisty,strongsubj,1,adj,n,positive
feisty,strongsubj,1,noun,n,positive
felicitate,strongsubj,1,verb,y,positive
felicitous,strongsubj,1,adj,n,positive
felicity,strongsubj,1,noun,n,positive
fell,strongsubj,1,adj,n,negative
felon,weaksubj,1,noun,n,negative
felonious,weaksubj,1,adj,n,negative
ferocious,strongsubj,1,adj,n,negative
ferociously,strongsubj,1,adverb,n,negative
ferocity,strongsubj,1,noun,n,negative
fertile,weaksubj,1,adj,n,positive
fertile,weaksubj,1,noun,n,positive
fervent,strongsubj,1,adj,n,positive
fervently,strongsubj,1,anypos,n,positive
fervid,strongsubj,1,adj,n,positive
fervidly,strongsubj,1,anypos,n,positive
fervor,strongsubj,1,noun,n,positive
feverish,weaksubj,1,adj,n,negative
festive,strongsubj,1,adj,n,positive
fetid,strongsubj,1,adj,n,negative
fever,weaksubj,1,noun,n,negative
fiasco,strongsubj,1,noun,n,negative
fiat,weaksubj,1,adj,n,negative
fiat,weaksubj,1,noun,n,negative
fib,strongsubj,1,noun,n,negative
fib,strongsubj,1,verb,y,negative
fibber,strongsubj,1,noun,n,negative
fickle,strongsubj,1,adj,n,negative
fiction,weaksubj,1,adj,n,negative
fiction,weaksubj,1,noun,n,negative
fictional,weaksubj,1,adj,n,negative
fictitious,strongsubj,1,adj,n,negative
fidelity,strongsubj,1,noun,n,positive
fidget,strongsubj,1,verb,y,negative
fidgety,strongsubj,1,adj,n,negative
fiend,strongsubj,1,noun,n,negative
fiendish,strongsubj,1,adj,n,negative
fierce,weaksubj,1,adj,n,negative
fiery,weaksubj,1,adj,n,positive
fight,weaksubj,1,adj,n,negative
fight,weaksubj,1,noun,n,negative
figurehead,weaksubj,1,adj,n,negative
figurehead,weaksubj,1,noun,n,negative
filth,strongsubj,1,noun,n,negative
filthy,strongsubj,1,adj,n,negative
finagle,weaksubj,1,verb,y,negative
finally,strongsubj,1,anypos,y,neutral
fine,weaksubj,1,adj,n,positive
fine,weaksubj,1,verb,y,negative
finely,strongsubj,1,adj,n,positive
firm,weaksubj,1,adj,n,neutral
firm,weaksubj,1,noun,n,neutral
firmly,weaksubj,1,adverb,n,neutral
first,weaksubj,1,class,adj,n positive
first,strongsubj,1,rate,adj,n positive
fissures,weaksubj,1,adj,n,negative
fissures,weaksubj,1,noun,n,negative
fist,weaksubj,1,noun,n,negative
fit,strongsubj,1,adj,n,positive
fitting,strongsubj,1,adj,n,positive
fixer,strongsubj,1,adj,n,neutral
fixer,strongsubj,1,noun,n,neutral
flabbergast,strongsubj,1,verb,y,negative
flabbergasted,strongsubj,1,anypos,n,negative
flagging,weaksubj,1,adj,n,negative
flagrant,strongsubj,1,anypos,n,negative
flagrantly,strongsubj,1,anypos,n,negative
flair,weaksubj,1,noun,n,positive
flak,strongsubj,1,adj,n,negative
flak,strongsubj,1,noun,n,negative
flake,weaksubj,1,noun,n,negative
flakey,weaksubj,1,adj,n,negative
flaky,weaksubj,1,adj,n,negative
flame,weaksubj,1,adj,n,positive
flame,weaksubj,1,noun,n,positive
flash,weaksubj,1,adj,n,negative
flash,weaksubj,1,noun,n,negative
flashy,weaksubj,1,anypos,y,negative
flat,strongsubj,1,out,anypos,n negative
flatter,strongsubj,1,verb,y,positive
flattering,strongsubj,1,adj,n,positive
flatteringly,strongsubj,1,adverb,n,positive
flaunt,strongsubj,1,verb,y,negative
flaw,weaksubj,1,adj,n,negative
flaw,weaksubj,1,noun,n,negative
flaws,weaksubj,1,noun,n,negative
flawed,weaksubj,1,adj,n,negative
flawed,weaksubj,1,noun,n,negative
flawless,strongsubj,1,adj,n,positive
flawlessly,strongsubj,1,adverb,n,positive
fleer,strongsubj,1,verb,y,negative
fleeting,weaksubj,1,adj,n,negative
flexible,strongsubj,1,adj,n,positive
flighty,strongsubj,1,adj,n,negative
flimflam,strongsubj,1,noun,n,negative
flimsy,weaksubj,1,adj,n,negative
flirt,strongsubj,1,verb,y,negative
flirty,strongsubj,1,anypos,y,negative
floor,weaksubj,1,verb,y,neutral
floored,strongsubj,1,anypos,y,negative
flounder,strongsubj,1,verb,y,negative
floundering,strongsubj,1,anypos,n,negative
flourish,strongsubj,1,adj,n,positive
flourishing,strongsubj,1,adj,n,positive
flout,strongsubj,1,verb,y,negative
fluent,weaksubj,1,adj,n,positive
fluster,weaksubj,1,verb,y,negative
foe,strongsubj,1,noun,n,negative
fond,strongsubj,1,adj,n,positive
fondly,strongsubj,1,adverb,n,positive
fondness,strongsubj,1,noun,n,positive
fool,strongsubj,1,anypos,y,negative
foolhardy,strongsubj,1,adj,n,negative
foolish,strongsubj,1,anypos,y,negative
foolishly,strongsubj,1,anypos,n,negative
foolishness,strongsubj,1,noun,n,negative
foolproof,weaksubj,1,adj,n,positive
forbid,strongsubj,1,adj,n,negative
forbidden,strongsubj,1,adj,n,negative
forbidding,weaksubj,1,adj,n,negative
forbidding,weaksubj,1,noun,n,negative
force,weaksubj,1,verb,y,negative
forceful,weaksubj,1,adj,n,negative
foreboding,strongsubj,1,adj,n,negative
forebodingly,strongsubj,1,adverb,n,negative
foremost,strongsubj,1,adj,n,positive
forsee,strongsubj,1,noun,n,neutral
foresight,strongsubj,1,noun,n,positive
foretell,strongsubj,1,verb,y,neutral
forfeit,weaksubj,1,verb,y,negative
forgave,strongsubj,1,verb,n,positive
forged,weaksubj,1,adj,n,negative
forget,strongsubj,1,verb,y,negative
forgetful,strongsubj,1,anypos,n,negative
forgetfully,strongsubj,1,anypos,n,negative
forgetfulness,strongsubj,1,noun,n,negative
forgive,strongsubj,1,verb,y,positive
forgiven,strongsubj,1,adj,n,positive
forgiveness,strongsubj,1,noun,n,positive
forgiving,strongsubj,1,anypos,n,positive
forgivingly,strongsubj,1,anypos,n,positive
forlorn,strongsubj,1,adj,n,negative
forlornly,strongsubj,1,adverb,n,negative
formidable,strongsubj,1,adj,n,negative
forsake,strongsubj,1,verb,y,negative
forsaken,strongsubj,1,anypos,n,negative
forswear,strongsubj,1,verb,y,negative
forthright,weaksubj,1,adj,n,neutral
fortitude,strongsubj,1,noun,n,positive
fortress,strongsubj,1,adj,n,neutral
fortress,strongsubj,1,noun,n,neutral
fortuitous,strongsubj,1,adj,n,positive
fortuitously,strongsubj,1,adj,n,positive
fortunate,weaksubj,1,adj,n,positive
fortunate,strongsubj,1,anypos,y,positive
fortunately,strongsubj,1,anypos,y,positive
fortune,strongsubj,1,adj,n,positive
fortune,strongsubj,1,noun,n,positive
foul,strongsubj,1,adj,n,negative
foul,strongsubj,1,adverb,n,negative
foul,weaksubj,1,verb,y,negative
foully,strongsubj,1,adverb,n,negative
foulness,strongsubj,1,noun,n,negative
fractious,strongsubj,1,adj,n,negative
fractiously,strongsubj,1,anypos,n,negative
fracture,weaksubj,1,noun,n,negative
fracture,weaksubj,1,verb,y,negative
fragile,weaksubj,1,adj,n,negative
fragile,weaksubj,1,noun,n,negative
fragmented,weaksubj,1,adj,n,negative
fragrant,strongsubj,1,adj,n,positive
frail,weaksubj,1,adj,n,negative
frank,strongsubj,1,adj,n,positive
frankly,strongsubj,1,anypos,n,neutral
frantic,strongsubj,1,adj,n,negative
frantically,strongsubj,1,anypos,n,negative
franticly,strongsubj,1,anypos,n,negative
fraternize,strongsubj,1,verb,y,negative
fraud,weaksubj,1,adj,n,negative
fraud,weaksubj,1,noun,n,negative
fraudulent,weaksubj,1,adj,n,negative
fraught,strongsubj,1,adj,n,negative
fraught,strongsubj,1,noun,n,negative
freak,strongsubj,1,noun,n,negative
freak,strongsubj,1,verb,y,negative
freakish,strongsubj,1,adj,n,negative
freakish,strongsubj,1,anypos,n,negative
freakish,strongsubj,1,anypos,y,negative
freakishly,strongsubj,1,anypos,n,negative
frazzle,strongsubj,1,noun,n,negative
frazzle,strongsubj,1,verb,y,negative
frazzled,strongsubj,1,adj,n,negative
free,weaksubj,1,adj,n,positive
freedom,weaksubj,1,adj,n,positive
freedom,weaksubj,1,noun,n,positive
freedoms,weaksubj,1,adj,n,positive
freedoms,weaksubj,1,noun,n,positive
frenetic,strongsubj,1,adj,n,negative
frenetically,strongsubj,1,anypos,n,negative
frenzied,strongsubj,1,adj,n,negative
frenzy,strongsubj,1,noun,n,negative
frequent,weaksubj,1,adj,n,neutral
fresh,weaksubj,1,adj,n,positive
fret,strongsubj,1,verb,y,negative
fretful,strongsubj,1,adj,n,negative
friction,strongsubj,1,adj,n,negative
friction,strongsubj,1,noun,n,negative
frictions,strongsubj,1,adj,n,negative
frictions,strongsubj,1,noun,n,negative
friend,weaksubj,1,adj,n,positive
friend,weaksubj,1,noun,n,positive
friendliness,strongsubj,1,adj,n,positive
friendliness,strongsubj,1,noun,n,positive
friendly,strongsubj,1,adj,n,positive
friends,weaksubj,1,adj,n,positive
friends,weaksubj,1,noun,n,positive
friendship,weaksubj,1,adj,n,positive
friendship,weaksubj,1,noun,n,positive
friggin,strongsubj,1,anypos,n,negative
fright,strongsubj,1,anypos,y,negative
fright,strongsubj,1,noun,n,negative
frighten,strongsubj,1,verb,y,negative
frightening,strongsubj,1,adj,n,negative
frighteningly,strongsubj,1,adj,n,negative
frighteningly,strongsubj,1,anypos,n,negative
frightful,strongsubj,1,adj,n,negative
frightfully,strongsubj,1,anypos,n,negative
frigid,weaksubj,1,adj,n,negative
frivolous,strongsubj,1,adj,n,negative
frolic,strongsubj,1,verb,y,positive
frown,strongsubj,1,adj,n,negative
frown,strongsubj,1,noun,n,negative
frozen,weaksubj,1,adj,n,negative
fruitful,weaksubj,1,adj,n,positive
fruitless,strongsubj,1,adj,n,negative
fruitlessly,strongsubj,1,anypos,n,negative
fumble,weaksubj,1,verb,y,negative
fun,strongsubj,1,verb,y,negative
frustrate,strongsubj,1,verb,y,negative
frustrated,strongsubj,1,adj,n,negative
frustrating,strongsubj,1,adj,n,negative
frustrating,strongsubj,1,anypos,n,negative
frustratingly,strongsubj,1,anypos,n,negative
frustration,strongsubj,1,noun,n,negative
fudge,strongsubj,1,adj,n,negative
fudge,strongsubj,1,noun,n,negative
fudge,strongsubj,1,verb,y,negative
fugitive,weaksubj,1,adj,n,negative
fulfillment,weaksubj,1,adj,n,positive
fulfillment,weaksubj,1,noun,n,positive
full,weaksubj,1,adj,n,neutral
fully,weaksubj,1,adverb,n,neutral
full,weaksubj,1,blown,adj,n negative
full,weaksubj,1,fledged,adj,n positive
full,weaksubj,1,scale,adj,n neutral
fulminate,strongsubj,1,verb,y,negative
fume,strongsubj,1,verb,y,negative
fun,strongsubj,1,adj,n,positive
functional,weaksubj,1,adj,n,positive
fundamental,strongsubj,1,adj,n,neutral
fundamentally,strongsubj,1,adverb,n,neutral
fundamentalism,weaksubj,1,adj,n,negative
fundamentalism,weaksubj,1,noun,n,negative
funded,weaksubj,1,adj,n,neutral
funny,strongsubj,1,adj,n,positive
funny,strongsubj,1,anypos,y,positive
furious,strongsubj,1,adj,n,negative
furiously,strongsubj,1,anypos,n,negative
furor,strongsubj,1,noun,n,negative
further,weaksubj,1,anypos,y,neutral
furthermore,strongsubj,1,anypos,y,neutral
fury,strongsubj,1,noun,n,negative
fuss,strongsubj,1,adj,n,negative
fuss,strongsubj,1,noun,n,negative
fuss,strongsubj,1,verb,y,negative
fustigate,strongsubj,1,verb,y,negative
fussy,strongsubj,1,anypos,n,negative
fusty,strongsubj,1,adj,n,negative
futile,strongsubj,1,adj,n,negative
futilely,strongsubj,1,anypos,n,negative
futility,strongsubj,1,noun,n,negative
fuzzy,weaksubj,1,adj,n,negative
gabble,strongsubj,1,verb,y,negative
gaff,strongsubj,1,noun,n,negative
gaffe,strongsubj,1,noun,n,negative
gaiety,strongsubj,1,noun,n,positive
gaily,strongsubj,1,adverb,n,positive
gain,weaksubj,1,noun,n,positive
gain,weaksubj,1,verb,y,positive
gainful,strongsubj,1,adj,n,positive
gainfully,strongsubj,1,adverb,n,positive
gainsay,strongsubj,1,verb,y,negative
gainsayer,strongsubj,1,noun,n,negative
gaga,strongsubj,1,anypos,n,negative
gaggle,strongsubj,1,verb,y,negative
gall,strongsubj,1,verb,y,negative
gallant,strongsubj,1,adj,n,positive
gallantly,strongsubj,1,adverb,n,positive
galling,strongsubj,1,adj,n,negative
gallingly,strongsubj,1,adverb,n,negative
galore,strongsubj,1,anypos,n,positive
galvanize,weaksubj,1,verb,y,neutral
gamble,weaksubj,1,noun,n,negative
gamble,weaksubj,1,verb,y,negative
game,weaksubj,1,adj,n,negative
gape,strongsubj,1,verb,y,negative
garbage,weaksubj,1,adj,n,negative
garbage,weaksubj,1,noun,n,negative
garish,strongsubj,1,adj,n,negative
gasp,strongsubj,1,adj,n,negative
gasp,strongsubj,1,noun,n,negative
gauche,strongsubj,1,adj,n,negative
gaudy,strongsubj,1,adj,n,negative
gawk,strongsubj,1,verb,y,negative
gawky,strongsubj,1,adj,n,negative
geezer,strongsubj,1,anypos,y,negative
gem,weaksubj,1,adj,n,positive
gem,weaksubj,1,noun,n,positive
gems,weaksubj,1,adj,n,positive
gems,weaksubj,1,noun,n,positive
generosity,strongsubj,1,noun,n,positive
generous,strongsubj,1,adj,n,positive
generously,strongsubj,1,adj,n,positive
genial,weaksubj,1,adj,n,positive
genius,strongsubj,1,noun,n,positive
genocide,strongsubj,1,adj,n,negative
genocide,strongsubj,1,noun,n,negative
gentle,weaksubj,1,adj,n,positive
genuine,weaksubj,1,adj,n,positive
germane,weaksubj,1,adj,n,positive
gestures,weaksubj,1,adj,n,neutral
gestures,weaksubj,1,noun,n,neutral
get,strongsubj,1,rich,adj,n negative
get,strongsubj,1,rich,noun,n negative
ghastly,strongsubj,1,adj,n,negative
ghetto,weaksubj,1,noun,n,negative
giant,weaksubj,1,adj,n,neutral
giant,weaksubj,1,noun,n,neutral
giants,weaksubj,1,adj,n,neutral
giants,weaksubj,1,noun,n,neutral
gibber,strongsubj,1,verb,y,negative
gibberish,strongsubj,1,anypos,n,negative
gibe,strongsubj,1,verb,y,negative
giddy,strongsubj,1,adj,n,positive
gifted,strongsubj,1,adj,n,positive
gigantic,weaksubj,1,adj,n,neutral
glad,strongsubj,1,adj,n,positive
gladden,strongsubj,1,verb,y,positive
gladly,strongsubj,1,adverb,n,positive
gladness,strongsubj,1,noun,n,positive
glamorous,strongsubj,1,adj,n,positive
glare,strongsubj,1,noun,n,negative
glare,strongsubj,1,verb,y,negative
glaring,strongsubj,1,adj,n,negative
glaringly,strongsubj,1,adverb,n,negative
glean,strongsubj,1,verb,y,neutral
glee,strongsubj,1,noun,n,positive
gleeful,strongsubj,1,anypos,n,positive
gleefully,strongsubj,1,anypos,n,positive
glib,strongsubj,1,adj,n,negative
glibly,strongsubj,1,adverb,n,negative
glimmer,strongsubj,1,adj,n,positive
glimmer,strongsubj,1,noun,n,positive
glimmer,strongsubj,1,verb,y,positive
glimmering,strongsubj,1,anypos,n,positive
glisten,strongsubj,1,adj,n,positive
glisten,strongsubj,1,verb,y,positive
glistening,strongsubj,1,anypos,n,positive
glitch,weaksubj,1,noun,n,negative
glitter,strongsubj,1,adj,n,positive
glitter,strongsubj,1,verb,y,positive
gloat,strongsubj,1,verb,y,both
gloatingly,strongsubj,1,adverb,n,negative
gloom,strongsubj,1,noun,n,negative
gloomy,strongsubj,1,adj,n,negative
glorify,strongsubj,1,verb,y,positive
glorious,strongsubj,1,adj,n,positive
gloriously,strongsubj,1,anypos,n,positive
glory,strongsubj,1,noun,n,positive
glory,strongsubj,1,verb,y,positive
gloss,strongsubj,1,verb,y,negative
glossy,strongsubj,1,adj,n,positive
glow,strongsubj,1,verb,y,positive
glower,strongsubj,1,verb,y,negative
glowing,strongsubj,1,anypos,y,positive
glowingly,strongsubj,1,anypos,n,positive
glum,strongsubj,1,adj,n,negative
glut,weaksubj,1,noun,n,negative
gnawing,weaksubj,1,anypos,n,negative
go,weaksubj,1,ahead,adj,n positive
go,weaksubj,1,ahead,noun,n positive
goad,strongsubj,1,verb,y,negative
goading,strongsubj,1,adj,n,negative
god,strongsubj,1,awful,anypos,n negative
god,strongsubj,1,given,anypos,n positive
goddam,strongsubj,1,anypos,n,negative
goddamn,strongsubj,1,anypos,n,negative
godlike,strongsubj,1,anypos,n,positive
gold,weaksubj,1,noun,n,positive
golden,weaksubj,1,adj,n,positive
good,weaksubj,1,anypos,n,positive
goodly,weaksubj,1,adverb,n,positive
goodness,strongsubj,1,noun,n,positive
goodwill,strongsubj,1,adj,n,positive
goodwill,strongsubj,1,noun,n,positive
goof,strongsubj,1,noun,n,negative
goof,strongsubj,1,verb,y,negative
gorgeous,strongsubj,1,adj,n,positive
gorgeously,strongsubj,1,anypos,n,positive
gossip,strongsubj,1,adj,n,negative
gossip,strongsubj,1,noun,n,negative
gossip,strongsubj,1,verb,y,negative
grace,strongsubj,1,noun,n,positive
graceful,strongsubj,1,adj,n,positive
gracefully,strongsubj,1,adverb,n,positive
graceless,strongsubj,1,adj,n,negative
gracelessly,strongsubj,1,adverb,n,negative
gracious,strongsubj,1,adj,n,positive
graciously,strongsubj,1,adverb,n,positive
graciousness,strongsubj,1,noun,n,positive
graft,weaksubj,1,noun,n,negative
grail,weaksubj,1,adj,n,positive
grail,weaksubj,1,noun,n,positive
grand,weaksubj,1,adj,n,positive
grandeur,strongsubj,1,noun,n,positive
grandiose,strongsubj,1,adj,n,negative
grapple,weaksubj,1,verb,y,negative
grate,strongsubj,1,verb,y,negative
grateful,strongsubj,1,adj,n,positive
grateful,strongsubj,1,anypos,n,positive
gratefully,strongsubj,1,anypos,n,positive
gratification,strongsubj,1,noun,n,positive
gratify,strongsubj,1,verb,y,positive
gratifying,strongsubj,1,anypos,n,positive
gratifyingly,strongsubj,1,anypos,n,positive
grating,strongsubj,1,adj,n,negative
gratitude,strongsubj,1,adj,n,positive
gratitude,strongsubj,1,noun,n,positive
gratuitous,strongsubj,1,adj,n,negative
gratuitous,strongsubj,1,noun,n,negative
gratuitously,strongsubj,1,anypos,y,negative
grave,strongsubj,1,adj,n,negative
gravely,strongsubj,1,adverb,n,negative
great,strongsubj,1,adj,n,positive
greatest,strongsubj,1,adj,n,positive
greatly,strongsubj,1,adverb,n,neutral
greatness,strongsubj,1,noun,n,positive
greed,strongsubj,1,noun,n,negative
greedy,strongsubj,1,adj,n,negative
greet,strongsubj,1,verb,y,positive
grief,strongsubj,1,noun,n,negative
grievance,strongsubj,1,noun,n,negative
grievances,strongsubj,1,adj,n,negative
grievances,strongsubj,1,noun,n,negative
grieve,strongsubj,1,verb,y,negative
grieving,strongsubj,1,adj,n,negative
grievous,strongsubj,1,anypos,n,negative
grievously,strongsubj,1,anypos,n,negative
